transcript_id	counts	Gene
ENST00000562480.1	217	ENSG00000259870.1
ENST00000429666.1	99	ENSG00000233755.1
ENST00000310998.8	19	ENSG00000131044.19
ENST00000651317.1	104	ENSG00000286005.1
ENST00000365053.1	198	ENSG00000201923.1
ENST00000463911.1	17	ENSG00000242887.1
ENST00000668458.1	53	ENSG00000103723.17
ENST00000498039.5	13	ENSG00000127870.17
ENST00000362694.1	199	ENSG00000199564.1
ENST00000520398.1	57	ENSG00000066855.16
ENST00000565877.5	37	ENSG00000170100.14
ENST00000551642.1	19	ENSG00000166153.17
ENST00000451728.6	7	ENSG00000169714.17
ENST00000661259.1	58	ENSG00000287364.1
ENST00000494133.1	25	ENSG00000198105.16
ENST00000460400.1	108	ENSG00000243810.1
ENST00000685237.1	1465	ENSG00000181555.22
ENST00000343677.4	87	ENSG00000187837.4
ENST00000586311.5	7	ENSG00000235779.8
ENST00000505795.1	168	ENSG00000249619.1
ENST00000473386.1	65	ENSG00000080910.14
ENST00000562902.2	120	ENSG00000284649.2
ENST00000659818.1	27	ENSG00000249346.8
ENST00000601375.1	87	ENSG00000249646.2
ENST00000605806.1	49	ENSG00000270722.1
ENST00000479114.2	16	ENSG00000165209.19
ENST00000482212.1	45	ENSG00000116497.18
ENST00000622492.1	99	ENSG00000274637.1
ENST00000484837.1	12	ENSG00000184515.11
ENST00000481085.5	7	ENSG00000157388.20
ENST00000459171.1	420	ENSG00000238685.1
ENST00000465235.1	15	ENSG00000118855.21
ENST00000506443.5	19	ENSG00000138663.9
ENST00000518624.2	218	ENSG00000254047.2
ENST00000474499.1	41	ENSG00000089682.17
ENST00000550564.1	31	ENSG00000167778.9
ENST00000583772.1	40	ENSG00000167862.10
ENST00000443935.5	93	ENSG00000236754.5
ENST00000621019.2	12	ENSG00000276116.2
ENST00000504701.5	35	ENSG00000158985.14
ENST00000453859.2	376	ENSG00000237178.2
ENST00000424505.2	20	ENSG00000224081.10
ENST00000427532.1	275	ENSG00000230589.1
ENST00000402100.1	148	ENSG00000217083.1
ENST00000597717.2	46	ENSG00000274505.1
ENST00000363133.1	189	ENSG00000200003.1
ENST00000495089.1	5	ENSG00000144802.11
ENST00000393335.7	7	ENSG00000166451.14
ENST00000666572.1	41	ENSG00000228422.5
ENST00000693504.2	287	ENSG00000289193.2
ENST00000527958.6	18	ENSG00000168092.14
ENST00000490274.1	14	ENSG00000180210.15
ENST00000561544.1	18	ENSG00000261532.1
ENST00000559098.5	4	ENSG00000022976.16
ENST00000392748.5	21	ENSG00000110002.16
ENST00000509557.1	88	ENSG00000249188.1
ENST00000381579.7	26	ENSG00000130595.19
ENST00000460536.1	24	ENSG00000198198.17
ENST00000486275.2	13	ENSG00000157601.15
ENST00000698712.1	21	ENSG00000171608.18
ENST00000683274.1	12	ENSG00000140650.13
ENST00000696803.1	20	ENSG00000101003.12
ENST00000359031.8	17	ENSG00000104064.18
ENST00000511653.1	13	ENSG00000138663.9
ENST00000578928.1	29	ENSG00000150637.9
ENST00000516759.1	40	ENSG00000252568.1
ENST00000467582.1	3	ENSG00000198917.13
ENST00000556596.1	8	ENSG00000100592.16
ENST00000371893.6	55	ENSG00000137216.19
ENST00000625787.3	120	ENSG00000280707.3
ENST00000532466.5	5	ENSG00000149201.10
ENST00000526698.1	21	ENSG00000182208.15
ENST00000674155.1	9	ENSG00000100393.14
ENST00000526830.1	42	ENSG00000254750.1
ENST00000520040.5	124	ENSG00000082515.18
ENST00000674323.1	21	ENSG00000132185.18
ENST00000516326.1	100	ENSG00000252135.1
ENST00000426056.1	63	ENSG00000239857.7
ENST00000688232.1	18	ENSG00000155506.19
ENST00000462257.1	34	ENSG00000109686.19
ENST00000443556.1	367	ENSG00000164506.15
ENST00000381732.3	15	ENSG00000120158.12
ENST00000622002.4	8	ENSG00000174123.11
ENST00000491476.5	60	ENSG00000075914.13
ENST00000511103.1	127	ENSG00000251470.1
ENST00000635941.1	5	ENSG00000243989.9
ENST00000627197.1	26	ENSG00000281649.3
ENST00000526492.4	49	ENSG00000148926.10
ENST00000559050.1	19	ENSG00000249961.10
ENST00000419044.6	21	ENSG00000157601.15
ENST00000605481.1	96	ENSG00000270624.1
ENST00000428948.1	102	ENSG00000227933.1
ENST00000229708.4	337	ENSG00000111981.5
ENST00000441377.2	59	ENSG00000278419.1
ENST00000518427.5	10	ENSG00000169122.12
ENST00000554657.1	18	ENSG00000185100.11
ENST00000602548.2	255	ENSG00000223591.5
ENST00000503753.5	47	ENSG00000204176.14
ENST00000697142.1	37	ENSG00000147065.18
ENST00000412343.5	57	ENSG00000010256.11
ENST00000550053.5	40	ENSG00000136051.15
ENST00000444494.1	54	ENSG00000227915.1
ENST00000384108.1	94	ENSG00000206835.1
ENST00000587019.5	8	ENSG00000104957.14
ENST00000591754.1	118	ENSG00000267659.5
ENST00000429794.1	18	ENSG00000125931.11
ENST00000588520.1	7	ENSG00000132005.9
ENST00000567219.1	185	ENSG00000260514.1
ENST00000509841.1	58	ENSG00000050730.16
ENST00000529559.1	269	ENSG00000230549.3
ENST00000518766.5	13	ENSG00000108852.16
ENST00000432417.1	144	ENSG00000224735.1
ENST00000592999.5	42	ENSG00000131471.7
ENST00000490748.5	6	ENSG00000114473.14
ENST00000564717.1	86	ENSG00000260894.1
ENST00000415403.1	51	ENSG00000228965.1
ENST00000373091.8	47	ENSG00000163873.10
ENST00000452564.1	52	ENSG00000115020.17
ENST00000698941.1	40	ENSG00000106799.14
ENST00000375934.8	19	ENSG00000131044.19
ENST00000322602.9	110	ENSG00000037749.13
ENST00000467652.5	30	ENSG00000176261.16
ENST00000629499.2	25	ENSG00000281655.3
ENST00000637190.1	413	ENSG00000253649.5
ENST00000251646.8	159	ENSG00000131738.11
ENST00000491161.1	18	ENSG00000204475.10
ENST00000449140.2	225	ENSG00000228734.2
ENST00000409837.5	20	ENSG00000138382.15
ENST00000335426.9	276	ENSG00000186838.15
ENST00000543897.5	23	ENSG00000033030.15
ENST00000611052.4	13	ENSG00000284634.1
ENST00000647460.1	8	ENSG00000112759.19
ENST00000444531.5	6	ENSG00000225697.13
ENST00000423381.6	16	ENSG00000148660.22
ENST00000638102.1	61	ENSG00000283428.1
ENST00000591254.1	25	ENSG00000123144.11
ENST00000701212.1	40	ENSG00000236021.4
ENST00000361033.1	207	ENSG00000198326.10
ENST00000450232.1	40	ENSG00000170525.21
ENST00000646673.2	19	ENSG00000101347.11
ENST00000582855.1	77	ENSG00000265092.1
ENST00000508334.1	20	ENSG00000174123.11
ENST00000491121.1	44	ENSG00000163608.15
ENST00000527556.5	22	ENSG00000110169.12
ENST00000642834.1	15	ENSG00000260081.2
ENST00000326151.9	54	ENSG00000144802.11
ENST00000550941.1	49	ENSG00000257120.1
ENST00000509317.5	38	ENSG00000138663.9
ENST00000423135.1	212	ENSG00000231112.1
ENST00000544410.1	20	ENSG00000213022.6
ENST00000603750.1	102	ENSG00000271166.1
ENST00000684283.1	498	ENSG00000132932.19
ENST00000432137.1	99	ENSG00000213362.3
ENST00000546110.5	8	ENSG00000124256.15
ENST00000596974.5	12	ENSG00000181027.11
ENST00000615886.1	50	ENSG00000277435.1
ENST00000392761.3	9	ENSG00000184863.11
ENST00000439876.1	161	ENSG00000227071.1
ENST00000417321.1	176	ENSG00000147378.11
ENST00000674233.1	23	ENSG00000168259.17
ENST00000597226.1	78	ENSG00000268087.1
ENST00000597109.1	17	ENSG00000105641.4
ENST00000691559.2	199	ENSG00000266947.3
ENST00000417268.3	12	ENSG00000213079.10
ENST00000434310.1	52	ENSG00000235232.1
ENST00000374419.1	83	ENSG00000185436.12
ENST00000364369.1	44	ENSG00000201239.1
ENST00000493482.1	320	ENSG00000147400.10
ENST00000296255.8	42	ENSG00000163902.12
ENST00000586518.1	29	ENSG00000132475.10
ENST00000448272.1	142	ENSG00000233256.1
ENST00000638898.1	77	ENSG00000279342.2
ENST00000299162.10	31	ENSG00000139445.18
ENST00000514395.1	36	ENSG00000214367.9
ENST00000318388.11	20	ENSG00000178127.13
ENST00000472176.2	6	ENSG00000112759.19
ENST00000582163.3	312	ENSG00000263639.7
ENST00000649480.1	9	ENSG00000176919.13
ENST00000511753.5	24	ENSG00000168785.8
ENST00000665516.1	14	ENSG00000228878.10
ENST00000699194.1	5	ENSG00000162924.16
ENST00000682052.1	12	ENSG00000164418.22
ENST00000367909.11	21	ENSG00000117152.14
ENST00000437396.1	37	ENSG00000065548.18
ENST00000528404.2	144	ENSG00000251402.3
ENST00000649613.1	14	ENSG00000134371.14
ENST00000528919.5	10	ENSG00000179832.18
ENST00000470874.5	35	ENSG00000116584.22
ENST00000653848.1	9	ENSG00000253103.2
ENST00000448073.8	6	ENSG00000155511.18
ENST00000580360.1	125	ENSG00000265139.1
ENST00000571108.1	204	ENSG00000262140.1
ENST00000479632.5	8	ENSG00000137171.15
ENST00000414844.2	116	ENSG00000226441.2
ENST00000295246.7	40	ENSG00000174501.15
ENST00000600667.2	45	ENSG00000284797.1
ENST00000618662.1	42	ENSG00000276234.5
ENST00000614988.1	86	ENSG00000278333.1
ENST00000616500.1	337	ENSG00000275811.1
ENST00000451731.1	56	ENSG00000228664.1
ENST00000555541.1	29	ENSG00000129515.20
ENST00000667114.1	13	ENSG00000231040.3
ENST00000653505.1	296	ENSG00000224614.2
ENST00000449656.1	127	ENSG00000240868.1
ENST00000551316.1	79	ENSG00000139343.11
ENST00000409718.5	22	ENSG00000196141.14
ENST00000562318.5	8	ENSG00000140650.13
ENST00000473668.3	48	ENSG00000243560.3
ENST00000463619.1	28	ENSG00000176978.14
ENST00000470897.2	24	ENSG00000198198.17
ENST00000491592.1	22	ENSG00000115310.19
ENST00000435001.1	57	ENSG00000233213.1
ENST00000431897.1	16	ENSG00000224095.1
ENST00000444374.2	49	ENSG00000237372.5
ENST00000543881.5	16	ENSG00000104064.18
ENST00000526677.1	32	ENSG00000110077.15
ENST00000488443.1	54	ENSG00000137073.24
ENST00000431593.5	34	ENSG00000168890.14
ENST00000516022.1	330	ENSG00000251831.1
ENST00000484851.1	21	ENSG00000171608.18
ENST00000462069.6	72	ENSG00000114405.11
ENST00000490132.1	73	ENSG00000049089.15
ENST00000591680.6	45	ENSG00000186566.13
ENST00000621839.1	29	ENSG00000275826.1
ENST00000423420.1	74	ENSG00000253313.6
ENST00000512910.1	91	ENSG00000249778.1
ENST00000523330.3	11	ENSG00000204949.11
ENST00000583286.1	89	ENSG00000263634.1
ENST00000693393.1	58	ENSG00000125835.20
ENST00000658587.1	156	ENSG00000287785.2
ENST00000551650.1	31	ENSG00000257327.1
ENST00000478386.1	216	ENSG00000244289.1
ENST00000621888.1	85	ENSG00000284158.1
ENST00000507006.1	325	ENSG00000248739.1
ENST00000517460.2	242	ENSG00000253587.2
ENST00000631816.1	11	ENSG00000048740.19
ENST00000635489.1	107	ENSG00000282904.2
ENST00000511263.1	82	ENSG00000214288.4
ENST00000666046.1	12	ENSG00000286257.2
ENST00000652889.1	10	ENSG00000287277.1
ENST00000567697.2	8	ENSG00000140650.13
ENST00000417397.2	108	ENSG00000233388.2
ENST00000429195.1	53	ENSG00000236136.1
ENST00000397433.2	20	ENSG00000214067.2
ENST00000530169.5	2	ENSG00000251364.9
ENST00000530417.6	14	ENSG00000100557.10
ENST00000527572.5	137	ENSG00000179632.10
ENST00000383960.1	68	ENSG00000206687.1
ENST00000523418.5	10	ENSG00000172748.14
ENST00000443851.1	95	ENSG00000230249.1
ENST00000494886.1	11	ENSG00000163516.14
ENST00000684824.1	15	ENSG00000165732.14
ENST00000520062.1	51	ENSG00000254146.1
ENST00000455974.1	66	ENSG00000236452.1
ENST00000658465.1	9	ENSG00000240086.7
ENST00000550252.1	8	ENSG00000167778.9
ENST00000505567.1	209	ENSG00000250256.1
ENST00000401879.2	35	ENSG00000216917.2
ENST00000442087.2	195	ENSG00000233328.3
ENST00000647399.1	201	ENSG00000284808.1
ENST00000469396.5	22	ENSG00000145819.18
ENST00000572353.1	126	ENSG00000262188.4
ENST00000558207.5	89	ENSG00000157766.19
ENST00000422068.1	100	ENSG00000228833.1
ENST00000539234.5	12	ENSG00000173262.12
ENST00000444565.2	81	ENSG00000158553.5
ENST00000432802.6	40	ENSG00000154930.15
ENST00000496070.1	103	ENSG00000157833.13
ENST00000493069.3	52	ENSG00000239703.3
ENST00000528009.1	38	ENSG00000254768.6
ENST00000608190.1	83	ENSG00000273384.1
ENST00000488282.1	105	ENSG00000051341.15
ENST00000263026.10	82	ENSG00000103319.12
ENST00000379638.9	26	ENSG00000129625.13
ENST00000441134.5	25	ENSG00000136895.19
ENST00000662571.1	11	ENSG00000246375.5
ENST00000649780.1	3	ENSG00000130844.19
ENST00000589484.5	30	ENSG00000071626.17
ENST00000507167.1	27	ENSG00000168785.8
ENST00000585844.1	20	ENSG00000104957.14
ENST00000370958.5	4	ENSG00000033122.21
ENST00000541631.1	81	ENSG00000256533.1
ENST00000602907.1	194	ENSG00000248863.2
ENST00000507120.1	86	ENSG00000087269.16
ENST00000546480.1	119	ENSG00000257364.1
ENST00000600287.1	162	ENSG00000268535.1
ENST00000387372.1	21	ENSG00000210107.1
ENST00000569984.1	34	ENSG00000261290.1
ENST00000535402.1	29	ENSG00000139044.12
ENST00000393963.7	335	ENSG00000138472.11
ENST00000679702.1	27	ENSG00000163382.13
ENST00000667035.1	223	ENSG00000286300.1
ENST00000506518.1	48	ENSG00000130997.16
ENST00000472160.1	184	ENSG00000240534.1
ENST00000692500.1	4	ENSG00000235453.12
ENST00000520844.1	76	ENSG00000253562.1
ENST00000649283.1	10	ENSG00000080910.14
ENST00000520962.1	134	ENSG00000254057.1
ENST00000369021.7	20	ENSG00000146285.14
ENST00000502388.1	33	ENSG00000153071.15
ENST00000603667.1	57	ENSG00000270313.1
ENST00000452049.1	13	ENSG00000122678.17
ENST00000427883.1	310	ENSG00000225722.1
ENST00000607413.5	8	ENSG00000105877.19
ENST00000398518.6	3	ENSG00000214548.18
ENST00000648053.1	28	ENSG00000104783.15
ENST00000469585.5	35	ENSG00000132300.19
ENST00000487007.1	19	ENSG00000153551.14
ENST00000439142.1	118	ENSG00000242272.1
ENST00000453841.1	125	ENSG00000214322.3
ENST00000496346.5	20	ENSG00000163516.14
ENST00000610521.2	112	ENSG00000147873.6
ENST00000617402.1	144	ENSG00000276961.1
ENST00000659186.1	12	ENSG00000196756.15
ENST00000527709.5	56	ENSG00000147654.16
ENST00000261406.7	99	ENSG00000290146.1
ENST00000476573.5	15	ENSG00000163389.12
ENST00000520113.7	26	ENSG00000116748.22
ENST00000254325.9	7	ENSG00000132005.9
ENST00000588358.5	6	ENSG00000167685.15
ENST00000008876.7	126	ENSG00000008735.14
ENST00000496500.5	7	ENSG00000186854.11
ENST00000662956.1	149	ENSG00000286744.1
ENST00000492515.1	3	ENSG00000185522.9
ENST00000306507.7	105	ENSG00000184492.7
ENST00000623393.1	152	ENSG00000280291.1
ENST00000365321.1	43	ENSG00000202191.1
ENST00000664125.1	30	ENSG00000227764.2
ENST00000432485.1	23	ENSG00000183530.14
ENST00000422445.5	48	ENSG00000103037.12
ENST00000216106.6	12	ENSG00000100281.14
ENST00000409683.5	3	ENSG00000187514.17
ENST00000548401.1	33	ENSG00000050426.16
ENST00000657228.1	111	ENSG00000255458.8
ENST00000461899.1	43	ENSG00000181315.11
ENST00000395640.5	15	ENSG00000138764.15
ENST00000571301.1	6	ENSG00000175711.9
ENST00000569338.5	12	ENSG00000140463.14
ENST00000475181.1	73	ENSG00000091986.16
ENST00000468137.5	3	ENSG00000114626.18
ENST00000428982.4	14	ENSG00000197283.18
ENST00000568807.2	51	ENSG00000260846.2
ENST00000456427.1	120	ENSG00000237351.1
ENST00000549815.1	2	ENSG00000089154.11
ENST00000447403.5	71	ENSG00000064989.13
ENST00000609498.5	7	ENSG00000033122.21
ENST00000603743.1	33	ENSG00000271035.1
ENST00000433289.5	33	ENSG00000148660.22
ENST00000603076.1	23	ENSG00000271661.1
ENST00000342711.6	85	ENSG00000171219.9
ENST00000476202.5	12	ENSG00000114698.15
ENST00000638035.1	2	ENSG00000048740.19
ENST00000546835.1	95	ENSG00000257883.1
ENST00000480336.1	107	ENSG00000254553.1
ENST00000364790.1	106	ENSG00000201660.1
ENST00000477865.1	74	ENSG00000075914.13
ENST00000596213.6	14	ENSG00000011243.19
ENST00000265801.6	27	ENSG00000061337.15
ENST00000464537.1	41	ENSG00000241696.2
ENST00000519369.1	27	ENSG00000008988.11
ENST00000384657.1	50	ENSG00000207387.1
ENST00000661117.1	40	ENSG00000204949.11
ENST00000402849.5	55	ENSG00000100028.12
ENST00000280200.8	13	ENSG00000150637.9
ENST00000420211.1	10	ENSG00000225387.1
ENST00000639542.1	26	ENSG00000255794.11
ENST00000682580.1	284	ENSG00000132932.19
ENST00000479380.2	30	ENSG00000120616.16
ENST00000480757.5	21	ENSG00000175066.16
ENST00000641616.1	305	ENSG00000284625.1
ENST00000682871.1	31	ENSG00000136068.16
ENST00000556147.6	10	ENSG00000165795.25
ENST00000314797.10	19	ENSG00000181789.14
ENST00000439330.1	53	ENSG00000229968.1
ENST00000668203.1	29	ENSG00000235142.12
ENST00000384265.1	96	ENSG00000206992.1
ENST00000372748.8	13	ENSG00000049089.15
ENST00000634937.1	21	ENSG00000224081.10
ENST00000390887.1	160	ENSG00000212189.1
ENST00000336278.9	10	ENSG00000168807.17
ENST00000399510.8	55	ENSG00000132535.22
ENST00000595381.1	21	ENSG00000130299.17
ENST00000362576.1	55	ENSG00000199446.1
ENST00000587397.5	19	ENSG00000232295.7
ENST00000523664.2	57	ENSG00000246430.9
ENST00000283871.10	25	ENSG00000113924.12
ENST00000619709.1	186	ENSG00000274670.1
ENST00000426182.2	78	ENSG00000123009.4
ENST00000452714.1	82	ENSG00000225572.1
ENST00000430060.1	141	ENSG00000233997.5
ENST00000676595.1	13	ENSG00000153093.20
ENST00000540568.1	69	ENSG00000177169.10
ENST00000683023.1	19	ENSG00000145349.19
ENST00000640484.1	6	ENSG00000198198.17
ENST00000565715.1	6	ENSG00000103051.21
ENST00000531531.1	27	ENSG00000110077.15
ENST00000687473.1	37	ENSG00000235092.7
ENST00000612073.1	129	ENSG00000254122.3
ENST00000439248.5	28	ENSG00000100271.17
ENST00000656229.1	51	ENSG00000224209.8
ENST00000493730.1	47	ENSG00000176248.9
ENST00000589389.5	44	ENSG00000140632.17
ENST00000425364.1	238	ENSG00000231046.1
ENST00000428530.5	7	ENSG00000146674.16
ENST00000474335.1	13	ENSG00000150867.14
ENST00000377365.4	33	ENSG00000204767.4
ENST00000496533.5	35	ENSG00000165209.19
ENST00000641505.1	60	ENSG00000172457.7
ENST00000451997.6	33	ENSG00000285304.1
ENST00000565727.5	30	ENSG00000104164.12
ENST00000614122.4	36	ENSG00000276234.5
ENST00000509336.5	25	ENSG00000138780.15
ENST00000678253.1	44	ENSG00000168615.13
ENST00000369443.10	1	ENSG00000196505.11
ENST00000488300.6	15	ENSG00000180537.13
ENST00000470335.1	32	ENSG00000099910.17
ENST00000537895.5	25	ENSG00000176715.17
ENST00000579044.1	56	ENSG00000265411.1
ENST00000531585.1	108	ENSG00000255317.1
ENST00000669894.1	8	ENSG00000240057.8
ENST00000358660.3	11	ENSG00000198400.13
ENST00000654812.1	170	ENSG00000235292.2
ENST00000569869.1	99	ENSG00000259818.1
ENST00000564653.6	5	ENSG00000103051.21
ENST00000542573.5	16	ENSG00000198000.12
ENST00000409069.5	34	ENSG00000070882.13
ENST00000560586.1	148	ENSG00000259534.1
ENST00000494587.1	142	ENSG00000071967.12
ENST00000618994.1	32	ENSG00000273704.1
ENST00000512623.1	29	ENSG00000164182.12
ENST00000468713.5	28	ENSG00000137343.18
ENST00000698639.1	15	ENSG00000134352.21
ENST00000489162.1	45	ENSG00000132437.18
ENST00000605144.1	118	ENSG00000270837.1
ENST00000613051.1	29	ENSG00000278665.1
ENST00000623071.1	222	ENSG00000279352.1
ENST00000526546.1	30	ENSG00000185475.11
ENST00000687716.1	228	ENSG00000289081.1
ENST00000530231.5	16	ENSG00000180210.15
ENST00000598689.1	48	ENSG00000171649.12
ENST00000614590.1	8	ENSG00000276427.1
ENST00000491013.5	20	ENSG00000160752.15
ENST00000605104.1	1	ENSG00000005238.20
ENST00000528348.5	11	ENSG00000110169.12
ENST00000430526.1	86	ENSG00000230306.1
ENST00000472864.1	81	ENSG00000198915.12
ENST00000615330.4	13	ENSG00000146090.16
ENST00000527057.5	231	ENSG00000196600.13
ENST00000331968.11	20	ENSG00000184304.17
ENST00000622121.1	6	ENSG00000229739.4
ENST00000503902.1	21	ENSG00000173868.12
ENST00000558326.5	30	ENSG00000140254.13
ENST00000292513.4	37	ENSG00000160951.4
ENST00000638464.1	12	ENSG00000080493.19
ENST00000508758.2	198	ENSG00000249467.2
ENST00000492305.1	15	ENSG00000011105.14
ENST00000606296.1	18	ENSG00000182568.18
ENST00000649104.1	65	ENSG00000285747.1
ENST00000559881.5	11	ENSG00000166411.14
ENST00000565156.1	74	ENSG00000260518.2
ENST00000523798.5	12	ENSG00000135299.17
ENST00000570010.6	25	ENSG00000184517.12
ENST00000525536.1	25	ENSG00000254442.1
ENST00000414799.2	115	ENSG00000227113.2
ENST00000515377.1	63	ENSG00000250001.1
ENST00000496251.5	8	ENSG00000066032.19
ENST00000558878.6	6	ENSG00000137843.12
ENST00000437956.1	67	ENSG00000225294.1
ENST00000463577.2	20	ENSG00000160404.18
ENST00000445313.1	36	ENSG00000227837.1
ENST00000568198.1	57	ENSG00000007516.14
ENST00000697323.1	5	ENSG00000145912.10
ENST00000510321.1	27	ENSG00000164163.11
ENST00000518837.1	103	ENSG00000253947.1
ENST00000438361.2	126	ENSG00000227644.2
ENST00000578512.1	136	ENSG00000264947.1
ENST00000526362.1	68	ENSG00000255167.1
ENST00000362190.3	84	ENSG00000283824.1
ENST00000506232.1	143	ENSG00000250977.1
ENST00000465135.1	18	ENSG00000143443.10
ENST00000414427.1	38	ENSG00000204385.13
ENST00000430428.1	159	ENSG00000236166.1
ENST00000643284.1	42	ENSG00000143921.9
ENST00000554055.1	16	ENSG00000258757.1
ENST00000528182.5	33	ENSG00000204370.13
ENST00000367869.1	16	ENSG00000028839.10
ENST00000463651.1	12	ENSG00000114473.14
ENST00000541153.5	3	ENSG00000103544.16
ENST00000574060.1	643	ENSG00000173821.20
ENST00000437818.1	187	ENSG00000233050.1
ENST00000511990.1	67	ENSG00000164093.18
ENST00000458640.5	1	ENSG00000198563.14
ENST00000579258.6	241	ENSG00000214553.11
ENST00000621298.1	112	ENSG00000267166.5
ENST00000585646.1	59	ENSG00000267782.1
ENST00000322635.7	11	ENSG00000148660.22
ENST00000633192.1	11	ENSG00000105854.13
ENST00000411075.1	179	ENSG00000223007.1
ENST00000655945.1	29	ENSG00000229739.4
ENST00000426459.1	100	ENSG00000225473.1
ENST00000486085.5	16	ENSG00000115310.19
ENST00000559526.5	17	ENSG00000074603.19
ENST00000222644.10	46	ENSG00000105926.16
ENST00000584838.5	32	ENSG00000169733.12
ENST00000379256.4	51	ENSG00000181800.6
ENST00000445235.1	92	ENSG00000229190.1
ENST00000649656.1	90	ENSG00000285536.1
ENST00000489640.5	36	ENSG00000188611.17
ENST00000459992.5	51	ENSG00000146285.14
ENST00000497512.5	30	ENSG00000138764.15
ENST00000515269.5	39	ENSG00000153071.15
ENST00000609984.5	8	ENSG00000235779.8
ENST00000519315.5	13	ENSG00000197140.15
ENST00000611427.1	86	ENSG00000278627.1
ENST00000661464.1	8	ENSG00000226985.7
ENST00000603694.1	53	ENSG00000271072.1
ENST00000696633.1	7	ENSG00000212993.6
ENST00000590097.5	36	ENSG00000123143.13
ENST00000416849.6	38	ENSG00000059377.18
ENST00000561793.1	7	ENSG00000007516.14
ENST00000666831.1	24	ENSG00000261780.3
ENST00000464884.1	202	ENSG00000242537.1
ENST00000453252.1	268	ENSG00000238029.1
ENST00000373388.7	32	ENSG00000121904.19
ENST00000457782.5	34	ENSG00000164048.14
ENST00000453663.5	28	ENSG00000196141.14
ENST00000473153.1	20	ENSG00000165272.16
